Date,A.N,ABBV.N,ABT.N,ACN.N,ADM.N,AEE.N,AES.N,AFL.N,AIG.N,AIZ.N,AJG.N,ALB.N,ALL.N,ALLE.N,AME.N,AMP.N,AMT.N,AON.N,AOS.N,APD.N,APH.N,APTV.N,ARE.N,ATO.N,AVB.N,AVY.N,AWK.N,AXP.N,AZO.N,BA.N,BAC.N,BALL.N,BAX.N,BBWI.N,BBY.N,BDX.N,BEN.N,BF.B.N,BG.N,BIO.N,BK.N,BLK.N,BMY.N,BR.N,BRK.B.N,BRO.N,BSX.N,BWA.N,BX.N,BXP.N,C.N,CAG.N,CAH.N,CAT.N,CB.N,CBRE.N,CCI.N,CCL.N,CE.N,CF.N,CHD.N,CL.N,CLX.N,CMA.N,CMG.N,CMI.N,CMS.N,CNC.N,CNP.N,COF.N,COP.N,COR.N,CPAY.N,CPB.N,CPT.N,CRL.N,CRM.N,CTRA.N,CVS.N,CVX.N,D.N,DAL.N,DE.N,DFS.N,DG.N,DGX.N,DHI.N,DHR.N,DIS.N,DLR.N,DOC.N,DOV.N,DPZ.N,DRI.N,DTE.N,DUK.N,DVA.N,DVN.N,ECL.N,ED.N,EFX.N,EG.N,EIX.N,EL.N,ELV.N,EMN.N,EMR.N,EOG.N,EPAM.N,EQR.N,EQT.N,ES.N,ESS.N,ETN.N,ETR.N,EW.N,EXR.N,F.N,FCX.N,FDS.N,FDX.N,FE.N,FICO.N,FIS.N,FMC.N,FRT.N,GD.N,GIS.N,GL.N,GLW.N,GM.N,GNRC.N,GPC.N,GPN.N,GS.N,GWW.N,HAL.N,HCA.N,HD.N,HES.N,HIG.N,HII.N,HLT.N,HPQ.N,HRL.N,HSY.N,HUM.N,HWM.N,IBM.N,ICE.N,IEX.N,IFF.N,IP.N,IPG.N,IQV.N,IRM.N,IT.N,ITW.N,IVZ.N,J.N,JBL.N,JNJ.N,JNPR.N,JPM.N,K.N,KEY.N,KIM.N,KMB.N,KMI.N,KMX.N,KO.N,KR.N,L.N,LDOS.N,LEN.N,LH.N,LHX.N,LLY.N,LMT.N,LOW.N,LUV.N,LVS.N,LYB.N,LYV.N,MA.N,MAA.N,MAS.N,MCD.N,MCK.N,MCO.N,MET.N,MGM.N,MHK.N,MKC.N,MLM.N,MMC.N,MMM.N,MO.N,MOH.N,MOS.N,MPC.N,MRK.N,MRO.N,MS.N,MSCI.N,MSI.N,MTB.N,MTD.N,NEE.N,NEM.N,NI.N,NKE.N,NOC.N,NOW.N,NRG.N,NSC.N,NUE.N,NVR.N,O.N,OKE.N,OMC.N,ORCL.N,OXY.N,PCG.N,PEG.N,PFE.N,PG.N,PGR.N,PH.N,PHM.N,PKG.N,PLD.N,PM.N,PNC.N,PNR.N,PNW.N,PPG.N,PPL.N,PRU.N,PSA.N,PSX.N,PWR.N,PXD.N,RCL.N,RF.N,RHI.N,RJF.N,RL.N,RMD.N,ROK.N,ROL.N,RSG.N,RTX.N,RVTY.N,SCHW.N,SHW.N,SJM.N,SLB.N,SNA.N,SO.N,SPG.N,SPGI.N,SRE.N,STT.N,STZ.N,SWK.N,SYK.N,SYY.N,T.N,TAP.N,TDG.N,TDY.N,TEL.N,TFC.N,TFX.N,TGT.N,TJX.N,TMO.N,TPR.N,TRGP.N,TRV.N,TSN.N,TT.N,TXT.N,TYL.N,UDR.N,UHS.N,UNH.N,UNP.N,UPS.N,URI.N,USB.N,V.N,VLO.N,VMC.N,VTR.N,VZ.N,WAB.N,WAT.N,WEC.N,WELL.N,WFC.N,WM.N,WMB.N,WMT.N,WRB.N,WST.N,WY.N,XOM.N,XYL.N,YUM.N,ZBH.N,ZTS.N,AAL.O,AAPL.O,ACGL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AKAM.O,ALGN.O,AMAT.O,AMGN.O,AMZN.O,ANSS.O,AXON.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CHRW.O,CHTR.O,CINF.O,CMCSA.O,CME.O,COST.O,CPRT.O,CSCO.O,CSGP.O,CTAS.O,CTSH.O,DLTR.O,DXCM.O,EA.O,EBAY.O,ENPH.O,EQIX.O,EXPE.O,FANG.O,FAST.O,FFIV.O,FITB.O,FSLR.O,FTNT.O,GEN.O,GILD.O,GOOGL.O,HAS.O,HBAN.O,HOLX.O,HSIC.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JBHT.O,JKHY.O,KLAC.O,LKQ.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,META.O,MKTX.O,MNST.O,MPWR.O,MSFT.O,MU.O,NDAQ.O,NDSN.O,NFLX.O,NTAP.O,NTRS.O,NVDA.O,NWS.O,NWSA.O,NXPI.O,ODFL.O,ON.O,ORLY.O,PAYX.O,PCAR.O,PODD.O,POOL.O,PTC.O,QCOM.O,REGN.O,ROST.O,SBAC.O,SBUX.O,SNPS.O,STLD.O,STX.O,SWKS.O,TECH.O,TRMB.O,TROW.O,TSCO.O,TSLA.O,TTWO.O,TXN.O,ULTA.O,VRSK.O,VRSN.O,VRTX.O,WDC.O,WYNN.O,ZBRA.O
2023-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44674E-11,0,0,0,0,0,0,0,0,0,0,0,2.53954E-15,0,0,0,0,0,0,3.20954E-15,0,0,0,0,0,0,0,0,0,0,0,1.18455E-14,0,0,0,0,0,0,0,0,0,1.70495E-12,0,0,0,0,0,9.65767E-11,0,0,0,4.18755E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77915E-12,0,0,0,0,0,0,0,0,0,6.42903E-11,0,3.2169E-16,0,0,0,0,0,0,0,0,4.25793E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86372E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2066E-15,0,0,2.63401E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14063E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93806E-11,0,0,0,0,0,0,0,1.33345E-11,0,0,0,0,0,0,0,5.77728E-11,0,0,0,0,5.29358E-11,0,0,0,0,0,0,1.63453E-17,0,1.08922E-15,0,0,0,0,0,0,0,0,0,0,0,4.08772E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00237E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4187E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07821E-11,0,4.57283E-11,0,0,0,2.47378E-19,0,2.23564E-16,0,1.04197E-16,0,0,0,0,0,0,0,0,0,0,0,0,7.19353E-16,0,0,0,0,0,0,9.56943E-11,0,0,0,0,0,0,0,0,0,1.42785E-16,0,0,8.93188E-17,0,0,0,0,0,0,0,1.00674E-15,4.51416E-11,3.54239E-11,0,0,6.29793E-12,0,2.41578E-14,0,0,0,0,1.49622E-10,0,0,0,6.29584E-13,1.03773E-11,0,0,4.76189E-11,0,0,1,0,0,1.50815E-16,1.25681E-16,1.59453E-07,0,0,0,0,0,0,0,0,0,0,0,1.18422E-16,0,0,0,0,0,0,0,9.63088E-16,1.0735E-15,0,0,6.61948E-15,0,0,0,0,0
2023-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48115E-16,0,0,0,0,0,0,0,0,0,0,0,1.80112E-13,0,0,0,0,0,0,9.78663E-13,0,0,0,0,0,0,0,0,0,0,0,2.44719E-14,0,0,0,0,0,0,0,0,0,3.09276E-13,0,0,0,0,0,3.25974E-17,0,0,0,5.01327E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8482E-13,0,0,0,0,0,0,0,0,0,9.04793E-14,0,9.11927E-17,0,0,0,0,0,0,0,0,2.31998E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29169E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84357E-17,0,0,1.41042E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1232E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09606E-18,0,0,0,0,0,0,0,1.64189E-17,0,0,0,0,0,0,0,3.24913E-13,0,0,0,0,1.44758E-17,0,0,0,0,0,0,9.00365E-14,0,2.46091E-13,0,0,0,0,0,0,0,0,0,0,0,9.47011E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44743E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09125E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09549E-14,0,2.62467E-17,0,0,0,6.56944E-18,0,2.26837E-17,0,1.01925E-14,0,0,0,0,0,0,0,0,0,0,0,0,3.31793E-17,0,0,0,0,0,0,2.62052E-17,0,0,0,0,0,0,0,0,0,7.14443E-17,0,0,6.04517E-14,0,0,0,0,0,0,0,1.15977E-12,5.20092E-13,5.10572E-13,0,0,1.94578E-13,0,8.36962E-14,0,0,0,0,7.81192E-18,0,0,0,3.26071E-13,1.14835E-13,0,0,7.01899E-18,0,0,1,0,0,2.38436E-17,8.89949E-19,7.43727E-13,0,0,0,0,0,0,0,0,0,0,0,2.79306E-17,0,0,0,0,0,0,0,2.85253E-17,4.88305E-17,0,0,6.95831E-17,0,0,0,0,0
2023-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30193E-17,0,0,0,0,0,0,0,0,0,0,0,9.91567E-17,0,0,0,0,0,0,6.6517E-18,0,0,0,0,0,0,0,0,0,0,0,3.52203E-13,0,0,0,0,0,0,0,0,0,5.37825E-17,0,0,0,0,0,3.0698E-13,0,0,0,1.77496E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75846E-12,0,0,0,0,0,0,0,0,0,4.84103E-13,0,6.77193E-13,0,0,0,0,0,0,0,0,1.28737E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79277E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52366E-17,0,0,5.16829E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04618E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48351E-17,0,0,0,0,0,0,0,3.52638E-13,0,0,0,0,0,0,0,7.13569E-17,0,0,0,0,2.64666E-17,0,0,0,0,0,0,6.71536E-18,0,2.10715E-16,0,0,0,0,0,0,0,0,0,0,0,6.28592E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11026E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10448E-16,0,4.0261E-13,0,0,0,4.47759E-17,0,4.13991E-13,0,9.37333E-17,0,0,0,0,0,0,0,0,0,0,0,0,2.66082E-12,0,0,0,0,0,0,1.35917E-12,0,0,0,0,0,0,0,0,0,1.07328E-17,0,0,7.50917E-13,0,0,0,0,0,0,0,7.17401E-17,3.85962E-13,2.53364E-12,0,0,7.79944E-17,0,9.51536E-13,0,0,0,0,9.76079E-13,0,0,0,1.00659E-12,3.24382E-17,0,0,1.33028E-16,0,0,1,0,0,1.06136E-12,9.89283E-13,1.47443E-16,0,0,0,0,0,0,0,0,0,0,0,2.11358E-17,0,0,0,0,0,0,0,3.50172E-17,3.29937E-17,0,0,1.08442E-17,0,0,0,0,0
2023-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48484E-11,0,0,0,0,0,0,2.09191E-10,0,0,0,0,0,0,0,0,0,0,0,1.43312E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54263E-10,0,0,0,2.91911E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41909E-10,0,0,0,0,0,0,0,0,0,0,0,2.22321E-10,0,0,0,0,0,0,0,0,4.09339E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81828E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09151E-11,0,0,2.29301E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4965E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27129E-10,0,0,0,0,0,0,0,0,0,0,0,0,3.09861E-12,0,0,0,0,0,0,0,0,5.3403E-10,0,0,0,0,0,0,0,0,0,0,0,2.99483E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75475E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18865E-10,0,2.52864E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1239E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58824E-11,0,0,7.1741E-11,0,0,0,0,0,0,0,5.31269E-11,2.37509E-10,0,0,0,1.61512E-16,0,1.28805E-10,0,0,0,0,0,0,0,0,1.33298E-10,3.55731E-11,0,0,1.91306E-10,0,0,1,0,0,0,1.53735E-10,8.61299E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85349E-11,0,0,0,0,0,0,0,0
2023-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90964E-16,0,0,0,0,0,0,0,0,0,0,0,7.52674E-12,0,0,0,0,0,0,7.1279E-12,0,0,0,0,0,0,0,0,0,0,0,9.88896E-12,0,0,0,0,0,0,0,0,0,5.00574E-16,0,0,0,0,0,5.42928E-16,0,0,0,2.99294E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24641E-12,0,0,0,0,0,0,0,0,0,7.30615E-16,0,5.41378E-15,0,0,0,0,0,0,0,0,2.21315E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30739E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8345E-16,0,0,3.32906E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17562E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08735E-21,0,0,0,0,0,0,0,3.62033E-12,0,0,0,0,0,0,0,1.5782E-16,0,0,0,0,2.85126E-16,0,0,0,0,0,0,3.52136E-12,0,1.85415E-11,0,0,0,0,0,0,0,0,0,0,0,1.81861E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20895E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5122E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04189E-16,0,8.77492E-17,0,0,0,1.39077E-16,0,5.63836E-12,0,1.08866E-16,0,0,0,0,0,0,0,0,0,0,0,0,8.66469E-12,0,0,0,0,0,0,3.21299E-11,0,0,0,0,0,0,0,0,0,1.3442E-16,0,0,7.70147E-17,0,0,0,0,0,0,0,1.34046E-11,2.77217E-15,3.77657E-12,0,0,1.34763E-15,0,3.31496E-12,0,0,0,0,1.36998E-12,0,0,0,8.85657E-12,2.32294E-12,0,0,7.0355E-13,0,0,1,0,0,8.57367E-12,8.22638E-16,4.08023E-09,0,0,0,0,0,0,0,0,0,0,0,6.83424E-16,0,0,0,0,0,0,0,1.37066E-11,1.92418E-16,0,0,2.67707E-12,0,0,0,0,0
2023-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08441E-17,0,0,0,0,0,0,0,0,0,0,0,7.54359E-18,0,0,0,0,0,0,4.25511E-17,0,0,0,0,0,0,0,0,0,0,0,1.23583E-17,0,0,0,0,0,0,0,0,0,8.92305E-18,0,0,0,0,0,1.22541E-17,0,0,0,1.45873E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71911E-13,0,0,0,0,0,0,0,0,0,1.21556E-17,0,2.76847E-17,0,0,0,0,0,0,0,0,6.81026E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21897E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12584E-13,0,0,2.74708E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35089E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49565E-17,0,0,0,0,0,0,0,8.69939E-13,0,0,0,0,0,0,0,1.84929E-12,0,0,0,0,5.94746E-13,0,0,0,0,0,0,3.02358E-13,0,3.45552E-17,0,0,0,0,0,0,0,0,0,0,0,4.69307E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21532E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40204E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80015E-14,0,8.67071E-13,0,0,0,2.10832E-18,0,2.51098E-13,0,7.48097E-18,0,0,0,0,0,0,0,0,0,0,0,0,6.05428E-17,0,0,0,0,0,0,1.39904E-16,0,0,0,0,0,0,0,0,0,2.18166E-17,0,0,1.88371E-13,0,0,0,0,0,0,0,1.22237E-12,1.50827E-18,5.41873E-13,0,0,3.33547E-17,0,1.5569E-12,0,0,0,0,2.67171E-13,0,0,0,1.30622E-12,3.30026E-17,0,0,1.79688E-12,0,0,1,0,0,1.48242E-13,5.86713E-13,5.66579E-17,0,0,0,0,0,0,0,0,0,0,0,1.84811E-13,0,0,0,0,0,0,0,7.39905E-17,1.08746E-12,0,0,2.54603E-13,0,0,0,0,0
2023-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45356E-18,0,0,0,0,0,0,0,0,0,0,0,2.78537E-15,0,0,0,0,0,0,4.12184E-12,0,0,0,0,0,0,0,0,0,0,0,2.02683E-14,0,0,0,0,0,0,0,0,0,6.36442E-11,0,0,0,0,0,4.46445E-17,0,0,0,3.59605E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29588E-14,0,0,0,0,0,0,0,0,0,1.6757E-11,0,2.11021E-11,0,0,0,0,0,0,0,0,7.23391E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42084E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50949E-11,0,0,2.61032E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08753E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7792E-18,0,0,0,0,0,0,0,6.7329E-12,0,0,0,0,0,0,0,1.86713E-10,0,0,0,0,7.57158E-13,0,0,0,0,0,0,5.51186E-12,0,2.12966E-17,0,0,0,0,0,0,0,0,0,0,0,3.20279E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47423E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29242E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41604E-17,0,4.24595E-18,0,0,0,1.36241E-11,0,5.38251E-14,0,3.62757E-14,0,0,0,0,0,0,0,0,0,0,0,0,3.32094E-11,0,0,0,0,0,0,1.11282E-17,0,0,0,0,0,0,0,0,0,1.70684E-14,0,0,2.25583E-18,0,0,0,0,0,0,0,7.12819E-18,1.14192E-17,1.75167E-11,0,0,2.9506E-11,0,1.47071E-15,0,0,0,0,3.78827E-12,0,0,0,4.15926E-16,4.79305E-16,0,0,9.9285E-14,0,0,1,0,0,2.42587E-11,3.46038E-11,2.27034E-08,0,0,0,0,0,0,0,0,0,0,0,4.30832E-11,0,0,0,0,0,0,0,8.23519E-12,1.09036E-10,0,0,2.86194E-14,0,0,0,0,0
2023-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79913E-17,0,0,0,0,0,0,0,0,0,0,0,8.07346E-13,0,0,0,0,0,0,2.61186E-17,0,0,0,0,0,0,0,0,0,0,0,1.97675E-17,0,0,0,0,0,0,0,0,0,1.4619E-16,0,0,0,0,0,1.13639E-13,0,0,0,8.85644E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28813E-13,0,0,0,0,0,0,0,0,0,5.80903E-13,0,1.00996E-13,0,0,0,0,0,0,0,0,2.31611E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10399E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42239E-17,0,0,6.84017E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24099E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13535E-12,0,0,0,0,0,0,0,5.64046E-17,0,0,0,0,0,0,0,5.35756E-17,0,0,0,0,6.14699E-17,0,0,0,0,0,0,3.61978E-17,0,1.23909E-13,0,0,0,0,0,0,0,0,0,0,0,1.36022E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6228E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94194E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44387E-13,0,8.87125E-13,0,0,0,7.95348E-13,0,1.96921E-17,0,4.42864E-13,0,0,0,0,0,0,0,0,0,0,0,0,1.30205E-16,0,0,0,0,0,0,2.98509E-16,0,0,0,0,0,0,0,0,0,2.66056E-17,0,0,6.8411E-17,0,0,0,0,0,0,0,4.9345E-17,1.44505E-17,3.01403E-12,0,0,6.26134E-17,0,6.99439E-13,0,0,0,0,6.73904E-13,0,0,0,1.01345E-12,9.99132E-18,0,0,1.49364E-12,0,0,1,0,0,3.60811E-13,3.77571E-17,3.19367E-16,0,0,0,0,0,0,0,0,0,0,0,1.86678E-17,0,0,0,0,0,0,0,1.11201E-16,6.62093E-17,0,0,1.02601E-17,0,0,0,0,0
2023-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55781E-13,0,0,0,0,0,0,0,0,0,0,0,8.39925E-13,0,0,0,0,0,0,1.14848E-17,0,0,0,0,0,0,0,0,0,0,0,1.56425E-17,0,0,0,0,0,0,0,0,0,2.40089E-13,0,0,0,0,0,9.85137E-18,0,0,0,3.12697E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50186E-13,0,0,0,0,0,0,0,0,0,5.06629E-13,0,6.45206E-13,0,0,0,0,0,0,0,0,1.86132E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03746E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27609E-17,0,0,2.27808E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00418E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08722E-17,0,0,0,0,0,0,0,9.0409E-13,0,0,0,0,0,0,0,2.81168E-17,0,0,0,0,2.98047E-17,0,0,0,0,0,0,1.526E-17,0,1.65716E-17,0,0,0,0,0,0,0,0,0,0,0,5.86623E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36358E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82917E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31944E-17,0,3.96056E-13,0,0,0,4.79723E-13,0,1.24741E-17,0,4.12845E-17,0,0,0,0,0,0,0,0,0,0,0,0,5.85085E-13,0,0,0,0,0,0,2.73827E-17,0,0,0,0,0,0,0,0,0,4.16178E-17,0,0,1.94039E-17,0,0,0,0,0,0,0,5.6096E-17,4.42683E-13,2.05092E-17,0,0,1.26941E-17,0,1.57302E-12,0,0,0,0,1.79777E-13,0,0,0,2.74943E-13,2.3088E-13,0,0,6.60832E-18,0,0,1,0,0,3.42515E-13,4.77584E-13,8.24339E-13,0,0,0,0,0,0,0,0,0,0,0,2.42424E-13,0,0,0,0,0,0,0,6.27732E-13,9.55316E-13,0,0,2.4803E-17,0,0,0,0,0
2023-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93171E-17,0,0,0,0,0,0,0,0,0,0,0,1.9876E-13,0,0,0,0,0,0,2.56999E-17,0,0,0,0,0,0,0,0,0,0,0,2.4313E-17,0,0,0,0,0,0,0,0,0,7.97433E-18,0,0,0,0,0,1.56875E-12,0,0,0,2.53166E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69019E-13,0,0,0,0,0,0,0,0,0,2.10354E-12,0,2.74843E-17,0,0,0,0,0,0,0,0,1.01416E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86969E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47137E-14,0,0,8.49595E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4821E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69029E-12,0,0,0,0,0,0,0,1.00331E-16,0,0,0,0,0,0,0,8.69897E-17,0,0,0,0,7.10403E-17,0,0,0,0,0,0,3.50936E-13,0,4.83361E-13,0,0,0,0,0,0,0,0,0,0,0,4.51515E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08386E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74565E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19122E-17,0,4.17002E-17,0,0,0,6.8406E-17,0,4.66375E-17,0,6.07302E-14,0,0,0,0,0,0,0,0,0,0,0,0,1.04194E-12,0,0,0,0,0,0,7.94395E-17,0,0,0,0,0,0,0,0,0,2.55443E-17,0,0,1.08846E-16,0,0,0,0,0,0,0,4.2141E-17,9.01538E-17,1.18556E-12,0,0,2.44484E-17,0,1.31855E-17,0,0,0,0,2.55709E-17,0,0,0,8.39184E-17,4.9237E-14,0,0,5.98985E-17,0,0,1,0,0,1.27342E-13,2.68668E-12,8.3351E-13,0,0,0,0,0,0,0,0,0,0,0,3.03639E-15,0,0,0,0,0,0,0,5.83867E-17,6.27344E-17,0,0,9.62156E-13,0,0,0,0,0
